STAT_ID,BAN,TAMBON,DISTRICT,PROVINCE,UTM_E,UTM_N,YEAR,DATE,VALUE
PF1-0227,นากอก,ภูฟ้า,บ่อเกลือ,น่าน,728778,2106209,2558,23/04/2022,0
PF1-0228,นากอก,ภูฟ้า,บ่อเกลือ,น่าน,728778,2106209,2558,24/04/2022,0
PF1-0229,นากอก,ภูฟ้า,บ่อเกลือ,น่าน,728778,2106209,2558,25/04/2022,0
PF1-0230,นากอก,ภูฟ้า,บ่อเกลือ,น่าน,728778,2106209,2558,26/04/2022,0
PF1-0231,นากอก,ภูฟ้า,บ่อเกลือ,น่าน,728778,2106209,2558,27/04/2022,0
PF1-0232,นากอก,ภูฟ้า,บ่อเกลือ,น่าน,728778,2106209,2558,28/04/2022,0
PF1-0233,นากอก,ภูฟ้า,บ่อเกลือ,น่าน,728778,2106209,2558,29/04/2022,0.8
PF1-0234,นากอก,ภูฟ้า,บ่อเกลือ,น่าน,728778,2106209,2558,30/04/2022,0
PMP-0105,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,1/04/2022,0
PMP-0106,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,2/04/2022,0
PMP-0107,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,3/04/2022,0
PMP-0108,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,4/04/2022,0
PMP-0109,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,5/04/2022,0.8
PMP-0110,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,6/04/2022,13.2
PMP-0111,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,7/04/2022,42.6
PMP-0112,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,8/04/2022,0
PMP-0113,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,9/04/2022,0
PMP-0114,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,10/04/2022,0
PMP-0115,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,11/04/2022,0
PMP-0116,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,12/04/2022,0
PMP-0117,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,13/04/2022,0
PMP-0118,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,14/04/2022,0
PMP-0119,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,15/04/2022,0
PMP-0120,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,16/04/2022,4.2
PMP-0121,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,17/04/2022,0.2
PMP-0122,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,18/04/2022,0
PMP-0123,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,19/04/2022,15.6
PMP-0124,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,20/04/2022,4.2
PMP-0125,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,21/04/2022,0.2
PMP-0126,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,22/04/2022,0
PMP-0127,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,23/04/2022,0
PMP-0128,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,24/04/2022,0
PMP-0129,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,25/04/2022,0
PMP-0130,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,26/04/2022,0
PMP-0131,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,27/04/2022,0
PMP-0132,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,28/04/2022,0
PMP-0133,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,29/04/2022,0
PMP-0134,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,30/04/2022,6.4
TK-0192,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,1/04/2022,0
TK-0193,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,2/04/2022,0
TK-0194,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,3/04/2022,0
TK-0195,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,4/04/2022,0
TK-0196,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,5/04/2022,0
TK-0197,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,6/04/2022,0
TK-0198,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,7/04/2022,0
TK-0199,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,8/04/2022,0
TK-0200,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,9/04/2022,0
TK-0201,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,10/04/2022,0
TK-0202,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,11/04/2022,0
TK-0203,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,12/04/2022,0
TK-0204,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,13/04/2022,0
TK-0205,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,14/04/2022,0
TK-0206,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,15/04/2022,0
TK-0207,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,16/04/2022,0
TK-0208,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,17/04/2022,0
TK-0209,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,18/04/2022,0
TK-0210,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,19/04/2022,0
TK-0211,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,20/04/2022,0
TK-0212,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,21/04/2022,0
TK-0213,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,22/04/2022,0
TK-0214,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,23/04/2022,0
TK-0215,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,24/04/2022,0
TK-0216,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,25/04/2022,0
TK-0217,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,26/04/2022,0
TK-0218,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,27/04/2022,0
TK-0219,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,28/04/2022,0
TK-0220,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,29/04/2022,0
TK-0221,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,30/04/2022,0
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,1/04/2022,0
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,2/04/2022,10.4
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,3/04/2022,0
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,4/04/2022,0
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,5/04/2022,0
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,6/04/2022,1.2
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,7/04/2022,0
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,8/04/2022,0
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,9/04/2022,0
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,10/04/2022,0.2
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,11/04/2022,0.6
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,12/04/2022,0
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,13/04/2022,0
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,14/04/2022,0
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,15/04/2022,0
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,16/04/2022,2.6
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,17/04/2022,8.4
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,18/04/2022,17.4
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,19/04/2022,8.6
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,20/04/2022,5.6
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,21/04/2022,16
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,22/04/2022,0.2
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,23/04/2022,0
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,24/04/2022,0
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,25/04/2022,0
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,26/04/2022,0
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,27/04/2022,0
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,28/04/2022,0
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,29/04/2022,2.6
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,30/04/2022,4.8
MNG-0222,ยาง,แม่งอน,ฝาง,เชียงใหม่,509406,2189176,2558,1/04/2022,0
MNG-0223,ยาง,แม่งอน,ฝาง,เชียงใหม่,509406,2189176,2558,2/04/2022,100
MNG-0224,ยาง,แม่งอน,ฝาง,เชียงใหม่,509406,2189176,2558,3/04/2022,0
MNG-0225,ยาง,แม่งอน,ฝาง,เชียงใหม่,509406,2189176,2558,4/04/2022,0
MNG-0226,ยาง,แม่งอน,ฝาง,เชียงใหม่,509406,2189176,2558,5/04/2022,0
MNG-0227,ยาง,แม่งอน,ฝาง,เชียงใหม่,509406,2189176,2558,6/04/2022,1.6
MNG-0228,ยาง,แม่งอน,ฝาง,เชียงใหม่,509406,2189176,2558,7/04/2022,4.8
MNG-0229,ยาง,แม่งอน,ฝาง,เชียงใหม่,509406,2189176,2558,8/04/2022,0
MNG-0230,ยาง,แม่งอน,ฝาง,เชียงใหม่,509406,2189176,2558,27/04/2022,0
MNG-0231,ยาง,แม่งอน,ฝาง,เชียงใหม่,509406,2189176,2558,28/04/2022,0
MNG-0232,ยาง,แม่งอน,ฝาง,เชียงใหม่,509406,2189176,2558,29/04/2022,0
MNG-0233,ยาง,แม่งอน,ฝาง,เชียงใหม่,509406,2189176,2558,30/04/2022,14
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,1/04/2022,0
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,2/04/2022,0
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,3/04/2022,0
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,4/04/2022,0
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,5/04/2022,0
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,6/04/2022,0
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,7/04/2022,0
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,8/04/2022,0
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,9/04/2022,0
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,10/04/2022,0
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,11/04/2022,0
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,12/04/2022,0
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,13/04/2022,0
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,14/04/2022,0
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,15/04/2022,0
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,16/04/2022,0
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,17/04/2022,0
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,18/04/2022,3
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,19/04/2022,0
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,20/04/2022,10.6
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,21/04/2022,3
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,22/04/2022,0.4
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,23/04/2022,0
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,24/04/2022,0
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,25/04/2022,0
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,26/04/2022,0
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,27/04/2022,0.2
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,28/04/2022,0
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,29/04/2022,0
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,30/04/2022,15.6
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,1/04/2022,0.4
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,2/04/2022,1
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,3/04/2022,3
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,4/04/2022,0
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,5/04/2022,1.2
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,6/04/2022,2.6
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,7/04/2022,0.2
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,8/04/2022,0
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,9/04/2022,0
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,10/04/2022,0
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,11/04/2022,0
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,12/04/2022,0
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,13/04/2022,0
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,14/04/2022,40.4
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,15/04/2022,0
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,16/04/2022,0
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,17/04/2022,0
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,18/04/2022,0.2
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,19/04/2022,1.2
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,20/04/2022,0
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,21/04/2022,14.4
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,22/04/2022,0
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,23/04/2022,0
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,24/04/2022,0.6
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,25/04/2022,0
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,26/04/2022,6.4
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,27/04/2022,0
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,28/04/2022,0
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,29/04/2022,18
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,30/04/2022,0
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,1/04/2022,9.2
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,2/04/2022,18.6
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,3/04/2022,24.2
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,4/04/2022,0
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,5/04/2022,6
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,6/04/2022,0
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,7/04/2022,0.4
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,8/04/2022,1
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,9/04/2022,10.8
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,10/04/2022,0
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,11/04/2022,0
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,12/04/2022,0
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,13/04/2022,0
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,14/04/2022,0
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,15/04/2022,0
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,16/04/2022,0
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,17/04/2022,0
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,18/04/2022,0
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,19/04/2022,26.6
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,20/04/2022,0
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,21/04/2022,27.2
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,22/04/2022,0
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,23/04/2022,14.8
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,24/04/2022,19.2
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,25/04/2022,0
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,26/04/2022,0.4
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,27/04/2022,0
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,28/04/2022,0
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,29/04/2022,31.6
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,30/04/2022,5.2
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,1/04/2022,0.2
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,2/04/2022,0
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,3/04/2022,0
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,4/04/2022,0
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,5/04/2022,0
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,6/04/2022,0
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,7/04/2022,0
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,8/04/2022,0
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,9/04/2022,0
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,10/04/2022,0
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,11/04/2022,0
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,12/04/2022,0
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,13/04/2022,0
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,14/04/2022,0.2
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,15/04/2022,0
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,16/04/2022,0
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,17/04/2022,0
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,18/04/2022,0
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,19/04/2022,0
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,20/04/2022,0
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,21/04/2022,0
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,22/04/2022,0
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,23/04/2022,0
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,24/04/2022,0
